user_id,item_id,playtime_forever
OfficialSenix,444560,10
mike14476,448630,0
76561198066789278,448660,226
kelby003,449200,250
Mattress121,449540,342
Clawz3z,451880,240
76561198079650317,454200,237
76561198071207551,454890,223
76561198061039259,463210,205
climax2005,463220,198
76561198074202726,463350,241
76561198074347537,466840,218
76561198084239790,469730,218
76561198082626118,473450,831
SurfChicken,485330,237
76561198091507052,485890,251
76561198126142125,491330,285
Clouwolf,397060,0
76561198043339975,1200,923
69bmw,1230,0
76561198067414480,1280,0
76561198076145661,1520,158
76561198078246064,220,1323
iamshingo,320,0
76561198077538653,340,90
SirParadiseLost,360,0
76561198064841423,380,234
Deerunken,400,113
Rafantasma,420,507
76561198079756695,13250,21
minguscannon,10500,6038
SupermanSocks17,1250,1646
76561198061456632,35420,13
76561198049614185,3720,1393
76561198046958203,32360,8
76561198135044903,8980,9202
76561197971226968,550,82
76561198037893945,223530,0
combatDIDDLE,22380,11311
76561198026344945,31280,1090
76561198030536036,67000,4
UnseenEvangelist,63200,320
jichaelcoaching,620,1485
CompoBlue,47900,2301
76561198085854476,42910,428
FreshlySqueezedOrangeJukes,28050,7689
MT-101,2200,0
76561198073807760,2210,284
76561198069839577,2270,0
76561198172099661,2280,87
ConjuredMadness,2290,4
76561198093387021,2300,10
76561198067140353,2310,143
cookieblade,2320,48
coolslayer666,2330,0
218939137821738213127983,2340,0
76561198072445092,2350,0
76561198051864639,2360,0
coolbolt1337,2370,0
cheese_is_illuminati,2390,0
76561198042756236,9000,0
76561198062774164,9010,616
coreytheawesomest,9030,0
ndrss,9040,0
76561198081677554,9050,32
Gamercubeeyes,9060,0
76561198091515229,9070,0
NotJustAnyOrange,9160,0
cosmicguy22,9180,218
gregurek,22310,0
Cosmonaut123456789,22320,0
76561197971591275,22330,56
76561198065379833,22340,0
76561198067923747,22350,933
76561198086931177,22370,0
TheCheekyOne,22450,0
Cow666,107200,3225
aProfileInTheMidOfNowhere,2820,33
Cozillaz,201310,5957
76561198023630372,49520,8106
76561198107928649,212680,4053
76561198056352983,205790,0
-Uplink-,57690,471
76561198104404617,212070,1635
76561198076906240,218230,5996
76561198083468887,230410,1381
76561198071955492,3483,36
76561198073799272,224500,13618
bruhbruhxd,214730,598
combee3,233450,43
skavenshere,233720,14
Crazymac123,241600,227
76561198050299999,238240,515
thunderfuckers,248390,80
76561198135673978,248820,2328
76561198045148546,239350,5
76561198077244610,2870,143
76561198063850360,252110,45
76561198069905942,254200,4671
76561198019273712,226620,98
76561198080465715,259570,158
76561198079372619,221910,136
76561198029895140,263360,447
76561198004738568,265950,52
76561198087693951,391920,0
CrimsonStormFTW,211820,67
cripla66,367540,0
76561198054739976,275850,1219
76561198091425629,280220,5690
76561198064305132,282140,85
crosph,285310,2
76561198067214601,292330,269
76561198017913139,226860,295
OldLeakyBoat,237930,508
SSAANNEESS,38410,226
mauledbyabear,310380,7
fatkris,9480,0
cruzercru,55230,0
getyourmarsbar,206420,1293
cryinghyena,247080,114
76561198065836276,315460,207
76561198053521572,324260,425
76561198019737834,275670,580
76561198107811819,328080,2
aweoplopo,730,1569
76561198042921883,257510,1164
kanekicg,319630,1024
76561198048024738,340580,7
czechit,344850,332
76561198084976671,346010,22
Cupcake7412,245470,460
76561198005096571,351510,0
76561198080459808,365300,8
cururaime,365450,20
CustardGun,298180,17
76561198106478135,238370,0
76561198054793721,397080,0
THE_ART_OF_FEEDING,370360,403
jellybeanos,322330,138
Cynex_,372190,5
76561198039197193,377160,8344
76561198060007427,383120,1803
76561197996190797,388880,54
76561197995146150,234140,134
76561198064374976,391540,30
76561198082559637,396890,5
76561198086717808,337000,65
76561198005111300,404410,53
76561198033533646,416690,0
DKA013,268500,2107
76561198069345625,427520,1658
76561198046589082,364360,29
D00MS,452780,2660
76561198059201575,454060,23
76561198084697776,466170,28545
76561198060901683,10,0
76561198017487606,20,0
daunknownman2010,30,0
76561198074763789,40,0
76561198093384503,50,0
DABLUICE,60,0
BlitzGames,70,0
76561198045342815,130,0
76561198025075751,80,0
76561198083358743,100,0
DaftyTM,300,67
76561198080199570,240,2304
76561197992227006,1200,0
DakkeR,1230,0
76561198070775610,1280,0
76561198012514677,1300,0
76561198048133063,1309,0
76561198053111161,1313,0
76561197970691715,4000,68
76561198070562447,6850,0
76561198062767893,9180,0
misterross,7670,250
76561198044888778,409710,0
mainkradxdxdx,220,92
76561198101576470,320,0
76561198060104521,340,0
76561198077033323,360,0
tomasives,380,0
Dante69123,400,1234
Dantress,420,119
76561198079220364,12100,12
whatsupyoutubeimethanbradberry,12230,0
76561198082590151,12120,94
DareTheSeal,12250,0
blackcheeze,12140,0
6dighero,12150,0
76561198068040902,12900,266
DarkDragonForce,2700,16
76561198044594262,15100,258
76561198136941803,16600,277
76561198051001315,12750,7449
76561198021814659,12360,706
76561198089726419,15700,7
76561198078913614,15710,0
supedarkone,17300,0
76561198114824153,17330,0
BOBROSSJPEGEXE,17340,0
76561198046538761,19830,0
blablabla174,19840,0
fatppl,22000,38
76561198050864519,500,103
76561198084702160,12200,89
Dathrius85,12210,52062
shugozac,17460,76
datts,9480,39
76561198039026116,17470,0
76561198025464161,11590,0
sirkillsalot1337,24740,0
76561198082545803,22330,80
ZiggyPolvoEstelar,21660,23903
76561198115099755,35700,439
76561198046045640,12800,30
76561198011337408,13570,49
daxzl,15520,8
76561198047080140,32370,0
76561198067158459,40700,54
catzbread,24860,255
76561198195091390,24800,0
76561198061136470,41500,577
damayo,17450,197
76561198084697858,18110,3
76561198008827809,11450,0
UtaTokyoGhoul,12710,0
shervey1,12810,0
76561198039605834,550,330
Yugm,223530,0
dblddr,12840,205
deathbreath220,33600,6
76561198086476823,33610,0
76561198085463363,41300,0
76561198162668758,32430,112
76561198084112448,3730,0
76561198097730477,33230,98
76561197972151308,8190,702
76561198089820203,35140,221
76561198006780320,40930,13
DeepCrysis,12220,2842
76561198030329440,33220,1720
DeerHunter666,34010,27
Default456,3900,0
76561198058166539,3910,0
215251,3920,1
76561198152193053,3960,0
shay181,3980,0
76561198073817826,3990,0
degen97,7600,22
76561198091125007,7610,1
76561197994831363,7620,0
Delph,7650,0
76561198046378610,7660,0
deltalink21,7730,0
76561198050438527,7760,0
Qzt,7770,4
76561198052661205,7780,0
NZObiwan,8800,0
DemonThunder,8850,0
George_the_giraffe,8880,0
76561198071716213,8890,0
76561198065988138,8980,33
Denied72,16700,0
76561198034337192,16810,3
76561198056953510,34440,0
76561198047363411,34450,0
76561198046816537,34460,0
76561198194938153,40950,0
GirBobjack,40960,0
depozet,40970,0
76561198068479124,40980,0
GetMLGRekt,50120,10
BoyangBao,409720,0
meeman,8930,19
fuzzygrilz,4500,0
XxXGameSta101XxX,41700,0
Derkness,45740,82
bvProblem,70300,19
76561198086282677,70100,1510
76561198116133680,70110,0
76561198073517944,35130,10
DerpyAura,31280,268
Shano,62000,0
76561198021745490,40800,153
someguyinsteem,47870,719
DERPYEGG,27000,418
beepbeepimasheep,31410,12
DerpyDoesntGiveAShit,36700,0
76561198032293266,37000,11
76561198057406795,50510,1
76561198074942714,227560,0
76561198084066563,18000,4
76561198091717988,18020,0
76561198126500843,4540,0
76561198038261903,475150,0
destruktikus,50300,0
Des_Mondo,42910,236
76561198077533366,620,5138
76561198066881691,48190,1
76561198042146054,63710,20
76561198093191096,95300,0
Device600,104700,5
Devmabby,92000,17
76561197980614542,72200,388
76561198107732375,45760,4413
76561197971532272,20920,929
76561198061601793,105600,21
diamondexcavater,57900,0
ohcd02323oidsf54sad8asdf89g8,24960,29
76561198070069790,35450,34
wenndiesoldaten,236830,0
Kingoftheheavy,61100,0
TacticalLynx,107100,530
djman56,28050,0
76561198056634976,113200,443
76561198069149771,102840,0
sir_afrodite,72850,7940
76561198114039731,55230,0
digfernandes,201280,0
dijakeplays,201870,0
ohplsguuby,110800,736
zelmar,41050,87
76561198062359337,41060,0
76561198078738809,41070,122
76561198071578365,200330,0
76561198021924659,227780,0
76561198040096326,35720,401
Dingo055,203810,0
NathanielPeace,205790,0
76561198069533335,67370,0
76561198054421576,22380,0
76561198127302850,207170,0
76561198072486822,207570,0
Diseption,207610,1622
76561198008029557,57400,959
76561198099102298,200260,0
76561197986594271,211360,117
76561198077992470,108800,0
76561198059166102,3830,106
76561198038374904,48000,177
76561198023646825,57300,47
ShrikeShrikeShrikeShrikeShrike,204060,24
lucifer666678,6860,0
76561197994136663,6900,0
efefuyg3g4u5u22u4yv,203140,116
76561198064309861,205930,0
76561198058711482,204100,142
76561198072373072,200390,0
76561198068746428,207080,215
dimitriirfan,26800,160
76561198064622636,209830,1
Dobble,205910,0
someorangecolour,108710,138
76561198106067504,202750,0
76561198023903233,49520,2389
KingOfOpportunity,204300,0
doctorpotatoes,211050,0
76561198103858676,730,4167
76561198092981834,204220,0
76561198083029873,202170,903
76561198047825496,214790,0
76561197994380497,72000,0
76561198067939720,4920,204
76561198070499931,20820,0
1920410,107200,0
76561198049760472,107800,0
Joaothekiller,108500,0
DomEE,65300,0
76561198134221061,41800,149
6294421419,94200,0
76561198059347479,207420,0
76561198076129408,214970,0
hux_xl,212680,454
AndyPandy44,220780,89
Donwarren24,220860,3
76561198081443272,207210,28
regentorange,221260,0
Doomsminator,205100,218
76561198120646995,219150,167
AwesomeDoormat,223220,0
76561197990557433,4560,0
diglekango,9340,0
76561198060089846,20540,0
76561198055370293,43110,0
duzim,50620,166
teemolololol,55110,48
76561197995098683,228200,0
DropBear99,218680,60
76561198045236669,4570,0
banjoabbyshelly,113020,0
GhandiSikh,65800,0
swscorpian,218060,136
76561197983126861,219680,0
thecosplayermotherfucker,200900,0
durolan2535,50650,0
76561197997884293,388410,0
76561198100205554,203160,258
whatcanisayimjusttoogood,219890,40
76561198009819704,225260,472
123repulseMe,218230,0
76561197969800840,230410,0
Cab117,238960,0
76561198048289869,230980,0
DrVendax,8870,6215
76561198070571964,1250,0
76561198054212632,35420,0
76561198090773476,234710,616
Dragoten,233720,0
76561198051638090,224760,73
thedragon347,228300,164
76561198015157743,65930,0
TotallyCleverID,236090,0
76561198073725626,206190,355
76561198101398885,231160,1
dragonxx5,214770,0
76561198054978831,231040,0
Drag_Riper,47790,0
76561198043781609,47830,0
xthepug,239820,0
76561198010309907,58520,0
76561198045774424,204560,0
76561197991766223,208730,2
76561198084378649,209730,0
76561198172455607,219780,0
76561197977615598,231140,0
drewwyg,58610,0
76561198095731041,205650,0
76561198024886663,213670,0
76561198060941371,209000,34
foxeia,261570,567
DrMolo,261760,0
76561198097534775,296490,0
DrumEssence,296710,0
76561198153904644,317400,36
76561198028061147,238010,2504
ashley1222,326120,0
dubsdoge,282070,0
76561198061987145,351510,2
76561198098848104,240160,0
lonat,240180,0
76561198165512984,240200,0
biggertonfaggot,358170,0
mrenigmate,358180,0
vitoprofile,358190,0
76561198094102814,358200,0
76561198065002838,358210,0
Axe603,358220,0
76561198057119793,358230,0
76561198082172301,358240,0
76561198070983798,358250,0
76561198090724989,358260,0
JamesDurham23JubileeRd,358270,0
Congo-Jack,358280,0
76561198050023141,358290,0
76561198006977846,358300,0
76561198040454306,358310,0
76561198018159202,358320,0
76561198080980901,358330,0
76561198066955730,358340,0
Dweg,358350,0
76561198068133714,358360,0
76561198056288026,358370,0
76561198010375422,358380,0
76561198083892512,358390,0
dyslexicdew,358400,0
Dysloyal,358410,0
themadnote,358420,0
76561198012135937,358430,0
Eack,358440,0
76561198008263039,359850,0
76561198101296113,255710,59
76561197998179587,365810,0
76561198049330006,368340,0
76561198070239906,370240,2
76561198060822442,371180,0
76561198049435011,292030,8442
76561198049752484,373360,0
76561198069485907,34270,0
76561198084637047,205230,0
76561198105310142,205950,0
edgar_its_the_popo,379720,1
76561198078017141,300,1131
riseofnations231,20,89
76561198063572874,50,178
DingarooEF,70,108
efey123,130,313
76561198011743390,10,93
Efreak,30,16
76561198038840599,40,4
eggrith,60,0
76561198045236145,80,13
76561198008150212,100,47
SuccForCancer,1300,18
76561198060670197,1309,0
76561198027043431,1313,4
76561198151870370,2400,1
UberDuckLord,2420,15
76561198073069235,2430,6
76561198065712655,3920,280
cormalgus,4000,2527
hashandtag,7110,303
76561198057617947,6860,78
JZargo4Pres,2600,972
XavvPlays,6910,0
76561198060852416,6920,0
76561198056254879,8400,18
ELCHUZZY69,6510,38
76561198067506610,7670,879
76561198053858353,409710,26
76561198066802685,220,89
117331,320,187
76561198086204732,340,19
Clarkos,360,0
susanoofag,380,491
eljefe2171,400,167
76561198068723507,420,233
ElliotMAN402,9340,1211
76561198073754800,228200,89
76561198140431707,12160,0
76561198018465863,12140,39
76561198078049835,12150,0
LapFucksTrax,12750,189
76561198047866299,15390,112
9618,12200,1134
emgee2,11240,0
pon2543007,19900,1313
76561198086225444,4560,3827
76561198064445006,9480,320
en-esta-partecita-esta-zacler,17410,356
76561198083383461,24740,22
MartinZ,20540,0
76561198075233562,3590,122
76561198059831638,6000,130
EnderRay10420,6060,37
Mr_Doge,3700,13
Enigmedic,36000,355
76561198026040814,32370,862
76561198010531550,21690,2913
76561198018316773,6030,0
76561198059783767,6020,8
PurpleGenius,20900,161
76561198048256508,550,9216
En_tion,223530,0
76561198154493361,32430,69
76561198069896420,34030,0
76561198065821181,45700,193
76561198083090908,8850,258
epiccheezus,409720,18
76561198042410388,24960,3217
76561198047996563,43110,971
epicsquid,8190,231
76561198020571988,35140,573
FedeAcv2,34010,1190
76561198065064285,41500,0
76561198097219763,31270,262
76561198047688625,42120,18
akiomio,28000,191
76561198170217862,50130,1521
76561198117877658,45740,2444
Eryene,62100,18
76561198073082088,31280,202
76561198003183623,22600,47
76561198061319237,70300,64
EternumHD,35130,8
76561198013247974,41000,121
SpecialSomeone,41050,0
76561198051572517,41060,0
76561198069110140,227780,0
foodeater101,42700,5578
nKife,42710,2777
compuguy123,1250,3546
76561198041889877,35420,6
76561198063364493,32500,0
EVED826,12210,1851
LordJacques,12220,290
76561198054332392,47810,4797
76561198014848587,2450,88
76561198064260593,39670,66
hayen-,63700,23
65464684,55140,0
exrayted,62000,3
76561198068174077,8980,4076
Nikiad,240,164
Nikiad,40800,480
76561197995939652,47870,335
hoot_toot,31290,144
76561198084719787,94500,162
explodinggravy,94510,163
76561198028187926,94520,120
76561198095236348,94530,76
rubengericke,18000,773
76561198065213080,18020,546
ExtraEdition,50300,182
76561198041730036,21100,267
76561198088408984,99810,407
sgtkitty,55100,60
76561198095425186,2500,27
76561198065247694,11200,0
76561198054549164,35700,0
76561198044411904,42910,358
Bu113ts,63200,512
F4LL14NT,44320,376
76561198015251826,321040,0
76561198094506909,91600,96
Letachal,12900,204
fah6k8,18500,76
76561198052055234,70000,2
76561198051500821,620,802
76561198084582535,104700,4214
76561198084886773,92000,745
001002130882,105600,105
76561198072448228,105400,875
76561198046912445,91700,166
apples58,55110,460
falynax,7600,0
76561198061614069,21090,0
76561198071196751,21110,0
Fanatic_crash,21120,0
