index,user_id,item_id,recommend,sentiment_analysis,anio_post
735,76561198039441595,20,False,1,2014
736,76561198039441595,209080,False,0,2014
737,76561198039441595,223470,False,2,2014
738,76561198039441595,417860,True,1,2015
739,76561198039441595,269250,True,2,2015
740,76561198039441595,313740,False,1,2014
741,76561198039441595,8190,True,1,2014
742,76561198036687918,377160,True,1,2015
743,benjamin27,730,True,1,2015
744,benjamin27,244850,True,2,2014
745,AppoGetsSuperAdmin,212500,True,1,2015
746,AppoGetsSuperAdmin,570,False,1,2015
747,AppoGetsSuperAdmin,104900,True,1,2015
748,76561198071475367,12160,True,2,2015
749,76561198049916759,219990,True,2,2015
750,76561198049916759,293260,True,2,2015
751,76561198065064829,219640,True,2,2015
752,XABLAUziitu,214420,False,2,2015
753,XABLAUziitu,105600,True,1,2015
754,XABLAUziitu,440,True,1,2013
755,XABLAUziitu,200210,True,1,2013
756,76561198012909706,218130,True,2,2013
757,dragonchief,252490,False,0,2014
758,76561198040530605,270210,True,2,2014
759,76561198040530605,386070,True,2,2014
760,76561198040530605,8930,True,2,2014
761,76561198040530605,330830,True,2,2014
762,76561198040530605,218230,True,2,2014
763,76561198040530605,104900,True,2,2014
764,76561198040530605,440,True,2,2014
765,76561198040530605,240,True,2,2011
766,76561197974500703,8980,True,2,2012
767,76561197974500703,31270,True,2,2012
768,76561197974500703,113200,True,2,2012
769,76561197974500703,8190,True,2,2012
770,76561197974500703,43000,True,2,2012
771,76561197974500703,18700,False,0,2011
772,76561197974500703,98800,True,0,2011
773,76561197974500703,107100,True,2,2011
774,76561197974500703,630,True,2,2010
775,76561197974500703,57300,True,0,2010
776,76561198047185525,213670,True,1,2014
777,76561198047185525,218620,True,0,2014
778,76561198047185525,226620,True,1,2013
779,sweep6060,391540,True,2,2013
780,bilyitu,570,True,1,2014
781,bilyitu,730,True,0,2014
782,76561198021244661,105600,True,2,2014
783,76561198088538797,209870,True,2,2015
784,deployablearchnagel,265630,True,1,2014
785,rotflmaoman,401920,True,2,2015
786,armouredmarshmallow,33230,True,2,2015
787,armouredmarshmallow,239200,True,2,2015
788,armouredmarshmallow,440,True,0,2015
789,armouredmarshmallow,346900,True,1,2015
790,armouredmarshmallow,363970,True,2,2015
791,armouredmarshmallow,65790,True,2,2015
792,armouredmarshmallow,72850,True,2,2015
793,armouredmarshmallow,57300,True,2,2015
794,armouredmarshmallow,230410,True,2,2015
795,armouredmarshmallow,630,True,2,2015
796,76561198020928326,70,True,1,2014
797,Array71,8500,False,1,2014
798,Array71,244850,True,2,2014
799,76561198039874575,221100,True,1,2014
800,arronlim13,99900,True,2,2015
801,ARTHERDUNGER10,250900,True,0,2015
802,Mackus1011,211820,True,2,2013
803,Mackus1011,380600,True,2,2015
804,Mackus1011,22380,True,2,2015
805,Mackus1011,252490,True,1,2014
806,76561198041877981,2450,False,1,2014
807,76561198041877981,241540,True,2,2014
808,ARZARNAR,220200,True,1,2014
809,darkmassieh,47780,True,2,2014
810,darkmassieh,377160,True,1,2014
811,darkmassieh,4000,True,1,2014
812,darkmassieh,107410,True,2,2015
813,darkmassieh,230190,True,1,2015
814,darkmassieh,435881,True,2,2015
815,darkmassieh,490650,True,1,2015
816,darkmassieh,391270,True,2,2015
817,darkmassieh,301520,True,1,2015
818,darkmassieh,227680,False,2,2015
819,asianturtlefrenzy,246420,True,2,2015
820,asianturtlefrenzy,289130,True,2,2015
821,asianturtlefrenzy,234630,True,2,2015
822,asianturtlefrenzy,253030,True,2,2015
823,asianturtlefrenzy,249050,True,2,2015
824,asianturtlefrenzy,418340,True,2,2015
825,asianturtlefrenzy,223850,True,2,2015
826,asianturtlefrenzy,263020,True,1,2015
827,asianturtlefrenzy,287980,True,2,2015
828,asianturtlefrenzy,245550,True,2,2014
829,blowjobsfurdayzandgayz,570,True,1,2015
830,blowjobsfurdayzandgayz,304050,False,0,2015
831,blowjobsfurdayzandgayz,417860,True,1,2015
832,blowjobsfurdayzandgayz,96100,False,0,2015
833,76561198082992295,4000,True,1,2014
834,76561198082992295,570,True,2,2014
835,76561198082992295,440,True,2,2014
836,76561198082992295,230410,True,2,2014
837,LaLocaDeLosDulces,80,True,1,2015
838,76561198064352761,56400,True,2,2014
839,assassin_warman,257850,True,0,2014
840,assassin_warman,72850,True,0,2015
841,assassin_warman,105600,True,1,2015
842,assassin_warman,219150,True,2,2015
843,assassin_warman,204450,True,1,2015
844,assassin_warman,239140,True,2,2015
845,assassin_warman,322500,False,2,2015
846,assassin_warman,218620,True,2,2015
847,assassin_warman,440,True,2,2015
848,Astrelt,385770,True,2,2015
849,Astrelt,252630,True,2,2014
850,Astrelt,212200,True,2,2014
851,Astrelt,218680,True,2,2014
852,Astrelt,230410,True,2,2015
853,Astrelt,4000,True,2,2015
854,Astrelt,346900,True,2,2015
855,Astrelt,440,True,2,2012
856,Astrelt,387860,True,1,2015
857,Astrelt,221640,True,0,2015
858,76561198091740831,387990,True,1,2015
859,AtomicWoodchuck,310560,False,1,2015
860,omgihaveawebpage,630,True,2,2015
861,omgihaveawebpage,223470,True,2,2015
862,omgihaveawebpage,253430,True,2,2015
863,omgihaveawebpage,620,True,2,2015
864,omgihaveawebpage,4000,True,2,2015
865,omgihaveawebpage,440,True,2,2015
866,omgihaveawebpage,730,True,2,2015
867,Swish0009,218620,True,0,2014
868,Swish0009,203160,True,2,2014
869,Swish0009,230410,True,2,2014
870,Swish0009,219640,True,2,2014
871,Swish0009,213850,True,1,2014
872,Aurora99,72850,True,1,2014
873,Aurora99,730,True,1,2014
874,Aurora99,105600,True,2,2015
875,Aurora99,550,True,1,2014
876,Aurora99,369580,True,2,2015
877,Aurora99,282440,False,1,2015
878,Aurora99,1250,True,1,2014
879,Aurora99,440,True,1,2014
880,Aurora99,8400,True,1,2014
881,76561198053071988,271590,False,1,2015
882,76561198083375450,225640,True,2,2015
883,76561198083375450,113420,True,2,2014
884,76561198083375450,226700,False,0,2014
885,76561198083375450,377160,True,2,2015
886,76561198083375450,421770,False,0,2015
887,76561198083375450,239220,True,1,2015
888,76561198083375450,224600,True,2,2014
889,scroopy22,236690,True,0,2014
890,76561198078730600,440,True,2,2014
891,auzmoz,17100,True,1,2014
892,auzmoz,243870,True,2,2014
893,auzmoz,223750,True,2,2014
894,auzmoz,65980,True,1,2014
895,auzmoz,236390,True,1,2014
896,auzmoz,400250,True,2,2014
897,auzmoz,296240,True,2,2014
898,auzmoz,320,True,2,2013
899,auzmoz,8500,True,2,2013
900,auzzie_96,289130,True,2,2014
901,fatrangacuntnolifevirgin,202970,True,2,2014
902,76561198064150679,20920,True,1,2014
903,76561198110293299,265930,True,2,2014
904,76561198110293299,346110,True,2,2015
905,76561198110293299,304930,True,1,2015
906,76561198110293299,236390,True,2,2015
907,de_triggered,270370,True,1,2015
908,de_triggered,268650,True,1,2015
909,de_triggered,224540,True,1,2015
910,de_triggered,219640,True,1,2015
911,de_triggered,233450,True,2,2015
912,de_triggered,440,True,2,2015
913,de_triggered,4000,True,2,2015
914,de_triggered,236390,True,1,2015
915,76561198071748311,391540,True,2,2015
916,Azrafael,215530,True,1,2013
917,Azrafael,379720,True,1,2013
918,-Azsael-,226860,True,2,2013
919,76561198076301023,251570,True,0,2014
920,hoarbiscuit,55230,True,2,2014
921,bohgeraltofrivia,259700,True,2,2013
922,bohgeraltofrivia,261640,True,2,2014
923,TeH-B-Rad,730,True,1,2014
924,TeH-B-Rad,440,True,2,2015
925,BAW_Killer,221100,True,2,2014
926,BAW_Killer,287700,False,0,2015
927,BAW_Killer,359550,False,0,2015
928,gamerdude7892,22380,True,2,2015
929,2ez4medick,570,True,2,2014
930,BBBirb,4000,True,1,2014
931,BBBirb,304050,True,1,2014
932,AgentXiri,570,True,1,2014
933,76561197998761331,310380,True,2,2014
934,76561198064579722,4000,True,2,2014
935,76561198096750939,4000,True,2,2015
936,potatoskins,233270,True,1,2015
937,crispymemesmantheyremyfavourite,230410,True,2,2015
938,crispymemesmantheyremyfavourite,383980,True,1,2015
939,crispymemesmantheyremyfavourite,304050,True,2,2015
940,crispymemesmantheyremyfavourite,212680,True,2,2014
941,76561198074409406,391460,False,2,2015
942,H-Alo,346010,True,1,2015
943,420Blz,107410,True,2,2013
944,76561198076548816,200210,True,0,2015
945,76561198076548816,304930,False,0,2015
946,76561198076548816,226700,True,2,2014
947,76561198076548816,113020,True,2,2014
948,76561198076548816,219740,True,2,2014
949,chillrend,221100,True,2,2014
950,chillrend,393010,True,2,2015
951,chillrend,208090,True,2,2014
952,chillrend,440,True,2,2013
953,BarretaJrs,440,True,1,2013
954,Gborges,440,True,1,2014
955,lukeyturley,730,True,2,2014
956,lukeyturley,247730,False,1,2014
957,lukeyturley,218230,True,2,2014
958,PolygonCloud,205890,True,2,2014
959,76561198095142204,570,True,0,2015
960,BOB_200,8400,True,1,2014
961,BOB_200,434260,True,2,2014
962,76561198070735033,359290,False,0,2015
963,76561198018560501,10500,True,2,2013
964,76561198069458790,730,True,1,2013
965,76561198069458790,265630,True,1,2014
966,76561198069458790,440,True,0,2014
967,76561198051148175,218620,True,0,2014
968,76561198047208452,220240,True,2,2013
969,76561198047208452,34900,True,1,2013
970,76561198047208452,113200,True,2,2014
971,generalale,239160,True,1,2014
972,generalale,220240,True,1,2014
973,generalale,440,True,2,2013
974,brendoboy,630,True,2,2013
975,brendoboy,218620,False,1,2014
976,brendoboy,208090,False,2,2014
977,brendoboy,230410,True,1,2014
978,brendoboy,322330,True,1,2014
979,brendoboy,241930,True,1,2014
980,brendoboy,1250,True,2,2014
981,76561198071234254,200210,True,1,2014
982,76561198071234254,238460,True,2,2014
983,76561198071234254,730,True,2,2013
984,76561198071234254,105600,True,2,2013
985,76561198071234254,440,True,2,2013
986,76561198165870150,72850,True,2,2013
987,76561198165870150,730,True,2,2013
988,76561197988934555,236390,True,1,2013
989,76561197988934555,290300,True,2,2013
990,76561197988934555,295110,True,2,2015
991,76561197988934555,301520,True,2,2015
992,Infixation,346560,True,2,2015
993,Infixation,328220,True,2,2015
994,Infixation,256410,True,2,2013
995,Infixation,730,True,0,2015
996,Infixation,252490,True,2,2014
997,Infixation,203160,True,2,2013
998,Infixation,39120,True,2,2013
999,76561198071162228,218620,True,2,2013
1000,76561198047304525,239070,True,0,2014
1001,76561197994969639,91310,True,2,2011
1002,JuanManSnipez,730,True,2,2014
1003,Ben_Andy,265770,False,2,2014
1004,Ben_Andy,105600,True,2,2013
1005,Bennysaputra,10,True,1,2015
1006,76561198067021476,730,True,2,2014
1007,76561198067021476,242760,True,1,2014
1008,76561198067021476,239140,True,1,2014
1009,76561198067021476,72850,True,1,2014
1010,76561198067021476,263280,True,2,2014
1011,76561198190487725,252490,True,2,2014
1012,76561198190487725,386360,True,2,2014
1013,76561198045071942,310380,True,1,2015
1014,Bhappiikhat,304930,True,2,2014
1015,Ahahahahahahahahahahahahahahaha,363970,True,1,2014
1016,Ahahahahahahahahahahahahahahaha,570,False,0,2014
1017,BITCHPLESE,295110,True,0,2015
1018,BITCHPLESE,252490,False,2,2015
1019,BITCHPLESE,319630,True,1,2015
1020,Too_1337,220,True,2,2012
1021,Too_1337,4000,True,2,2015
1022,kinglemon1222,48700,True,0,2012
1023,76561198030636321,255710,True,1,2015
1024,76561198007342405,364360,True,0,2015
1025,76561198007342405,730,False,0,2015
1026,76561198007342405,236390,True,0,2015
1027,IJustWantedToTalk,4000,True,2,2015
1028,IJustWantedToTalk,550,False,2,2015
1029,IJustWantedToTalk,271590,False,2,2015
1030,IJustWantedToTalk,219640,True,2,2015
1031,IJustWantedToTalk,304930,True,2,2015
1032,IJustWantedToTalk,247730,False,2,2015
1033,76561198081885254,265630,True,1,2015
1034,76561198034643189,263280,True,2,2014
1035,LlamasInNigjamas,730,True,2,2014
1036,mavros88,369200,False,1,2015
1037,mavros88,288470,True,1,2015
1038,mavros88,298110,False,0,2015
1039,mavros88,730,True,2,2015
1040,mavros88,282140,True,0,2015
1041,mavros88,323370,True,2,2015
1042,mavros88,209870,True,2,2015
1043,mavros88,216250,True,0,2015
1044,mavros88,50300,True,2,2015
1045,76561198035363871,381210,False,2,2015
1046,Hummingsenpai,333930,True,0,2015
1047,CHAAANG,10680,True,2,2015
1048,CHAAANG,238320,True,2,2015
1049,76561198056980314,236390,True,2,2015
1050,76561198056980314,34330,True,2,2015
1051,76561198077586769,440,True,2,2015
1052,bitmat,300570,True,2,2015
1053,bitmat,201420,True,2,2013
1054,bitmat,220240,True,1,2012
1055,bitmat,211420,True,1,2012
1056,76561198028483487,238260,True,1,2013
1057,Ghoster09,206210,True,1,2015
1058,Ghoster09,570,True,2,2014
1059,Ghoster09,440,True,2,2014
1060,76561198081496844,6060,True,1,2014
1061,180577,440,True,1,2015
1062,Barridos,4000,True,1,2014
1063,Blackhawk611,364360,True,1,2014
1064,76561197988863895,238430,False,0,2014
1065,76561197988863895,248820,True,2,2015
1066,76561198042728201,221100,True,2,2014
1067,76561198042728201,202970,True,1,2014
1068,hbk1462,4000,True,2,2014
1069,76561198088724903,570,True,2,2013
1070,76561198057521157,344760,True,2,2015
1071,76561198057521157,251570,True,2,2014
1072,76561198057521157,290080,False,1,2014
1073,76561198057521157,313120,True,2,2015
1074,76561198053766465,374320,True,2,2015
1075,76561198057389499,222880,True,2,2014
1076,76561198057389499,252950,True,2,2015
1077,76561198057389499,318420,True,2,2015
1078,76561198057389499,225540,True,2,2015
1079,76561198057389499,4000,True,2,2015
1080,76561198057389499,440,True,2,2014
1081,FHK,237930,True,1,2015
1082,76561198030735076,570,True,1,2013
1083,76561198030735076,339610,False,2,2015
1084,Bluegills,293780,True,2,2014
1085,Bluegills,20530,True,2,2014
1086,Bluegills,208090,True,2,2014
1087,Bluegills,57300,True,1,2014
1088,Bluegills,39150,True,2,2013
1089,Bluegills,70,True,2,2013
1090,Bluegills,13210,True,2,2012
1091,Bluegills,22120,True,2,2012
1092,76561197970931849,449710,True,2,2012
1093,76561197970931849,204100,True,0,2014
1094,76561197970931849,319740,False,2,2015
1095,rrbr,244050,False,0,2015
1096,rrbr,270370,True,2,2015
1097,13lazer,33930,True,1,2012
1098,76561198044344399,352460,True,2,2015
1099,76561197999613236,251570,True,2,2013
1100,76561197999613236,271590,True,2,2015
1101,76561197999613236,24860,True,2,2015
1102,76561197999613236,333950,True,2,2015
1103,RespekPlox,72850,True,2,2015
1104,76561198062288797,333930,True,2,2015
1105,76561198062288797,346010,True,2,2015
1106,bobseagull,730,True,2,2014
1107,bobseagull,49520,True,0,2014
1108,bobseagull,242720,False,2,2014
1109,bobseagull,238460,True,2,2015
1110,bobseagull,251630,True,2,2014
1111,bobseagull,220240,True,0,2014
1112,bobseagull,4000,True,1,2014
1113,bokkkbokkk,346110,True,1,2015
1114,bokkkbokkk,346110,True,1,2015
1115,Bonesdontrattlethem,4000,True,0,2014
1116,76561198062403736,335300,True,2,2014
1117,76561198062403736,218620,True,1,2015
1118,76561198073642113,550,True,1,2012
1119,76561198073642113,218620,True,2,2014
1120,76561198073642113,55140,True,2,2013
1121,76561198211433640,218620,True,1,2013
1122,76561198211433640,730,True,1,2015
1123,ilyjoepoe,318430,True,2,2015
1124,Mantrouminati,570,True,1,2014
1125,hididdlyhoe,440,True,0,2014
1126,hididdlyhoe,252490,True,0,2014
1127,76561198027225504,230410,True,2,2014
1128,76561198027225504,218620,True,2,2014
1129,76561198027225504,323470,True,1,2015
1130,76561198027225504,271290,True,2,2014
1131,76561198027225504,630,True,2,2014
1132,76561198027225504,10680,True,2,2012
1133,dicksoutforboromir,334230,True,0,2015
1134,dicksoutforboromir,48700,True,0,2014
1135,dicksoutforboromir,8930,True,1,2014
1136,dicksoutforboromir,474750,True,2,2014
1137,dicksoutforboromir,224260,True,0,2014
1138,dicksoutforboromir,570,True,2,2014
1139,dicksoutforboromir,252490,False,1,2014
1140,probotsteve,730,False,1,2015
1141,76561197977543317,243470,False,1,2014
1142,BrutalLegend69,225260,True,2,2013
1143,76561198007539695,45730,False,1,2014
1144,76561198007539695,99400,False,1,2014
1145,76561198064026657,96100,True,2,2014
1146,76561198064026657,1250,True,2,2013
1147,76561198024450886,213650,True,0,2013
1148,saint556,429720,True,2,2013
1149,saint556,340050,True,0,2015
1150,saint556,234190,True,1,2014
1151,saint556,261880,True,2,2014
1152,saint556,230840,True,2,2014
1153,saint556,263760,True,2,2014
1154,saint556,233190,True,2,2014
1155,Brayneeah,211420,False,0,2014
1156,brettebear,220780,True,2,2014
1157,metiqu,730,True,1,2015
1158,Brianseb,304930,True,1,2015
1159,Brianseb,440,True,1,2014
1160,spike_heart,237740,True,2,2014
1161,brocky0405,6830,True,2,2014
1162,brocky0405,48700,True,2,2015
1163,brocky0405,383080,True,2,2015
1164,brocky0405,363970,True,1,2015
1165,brocky0405,730,True,2,2014
1166,brocky0405,440,True,2,2013
1167,brocky0405,212180,True,2,2013
1168,76561198046094676,72850,True,2,2012
1169,76561198046094676,4560,True,2,2013
1170,76561198046094676,203770,True,1,2013
1171,76561198046094676,17700,True,2,2013
1172,76561198046094676,25890,True,1,2013
1173,Vladimirputinisgreatman,385770,True,2,2013
1174,Vladimirputinisgreatman,72850,True,2,2013
1175,Vladimirputinisgreatman,383870,True,2,2013
1176,Vladimirputinisgreatman,22100,True,2,2013
1177,Vladimirputinisgreatman,8930,True,2,2015
1178,Br0wni3,730,True,1,2015
1179,76561198079351819,316010,True,1,2015
1180,76561198093381429,200210,True,2,2015
1181,76561198110065267,10090,True,2,2015
1182,76561198110065267,291550,True,2,2015
1183,76561198059167106,41300,True,2,2014
1184,76561198105270589,268750,True,2,2014
1185,76561198105270589,304930,True,2,2014
1186,76561198105270589,4000,True,2,2015
1187,76561198105270589,440,True,2,2015
1188,Trutle,291550,True,0,2014
1189,Trutle,224760,True,1,2014
1190,Trutle,219640,True,2,2014
1191,BugsyBro,322910,True,0,2015
1192,BugsyBro,6060,True,2,2015
1193,BugsyBro,291480,False,0,2014
1194,BugsyBro,4920,True,2,2014
1195,BugsyBro,333930,True,2,2014
1196,BugsyBro,4000,True,1,2014
1197,Jyep,230410,True,2,2014
1198,Jyep,433340,True,2,2014
1199,76561198074561346,274940,True,2,2014
1200,76561198074561346,311690,True,0,2014
1201,76561198074561346,8980,True,2,2013
1202,76561198074561346,730,True,2,2014
1203,76561198074561346,266840,True,2,2015
1204,76561198074561346,344760,True,2,2015
1205,76561198074561346,72850,True,1,2013
1206,76561198074561346,440,True,2,2013
1207,76561198094074209,246620,True,0,2015
1208,76561198094074209,226700,True,2,2013
1209,76561198094074209,393420,True,1,2015
1210,BurningCassette,461560,True,2,2015
1211,BurningCassette,368360,True,2,2015
1212,76561198087011672,208090,True,2,2014
1213,busternut,237870,True,2,2015
1214,busternut,224540,True,2,2013
1215,busternut,386360,True,1,2013
1216,busternut,248570,True,2,2014
1217,busternut,12120,True,2,2014
1218,76561198075981950,221100,True,1,2015
1219,76561198075981950,570,True,1,2015
1220,Butteryyy,1840,True,2,2013
1221,76561198079326390,105600,True,1,2014
1222,76561198079326390,301520,False,2,2015
1223,76561198142749308,292030,True,1,2015
1224,76561198142749308,298110,True,0,2014
1225,897w463824638109276,252490,True,2,2014
1226,897w463824638109276,440,True,2,2014
1227,Butterz,72200,True,2,2014
1228,8789568,252490,True,2,2015
1229,76561198112547239,230410,True,1,2015
1230,ByzGirl,305620,True,0,2015
1231,ByzGirl,239030,True,2,2015
1232,C14M8S,200210,True,1,2014
1233,C14M8S,620,True,2,2014
